publish_date,headline_category,headline_text
20141203,entertainment.english.hollywood.news,Christian Bale: I love Indian food
20141203,entertainment.english.hollywood.news,Christian Bale enjoys losers' company
20141203,entertainment.english.music.news,Madonna: Drugs give illusion of getting closer to god
20141203,entertainment.hindi.bollywood.news,Prabhudheva prays to the God of Elephants 'Padmanabhan' at Guruvayur temple
20141203,india,Hindu Mahasabha wants item girls to be declared prostitutes
20141203,spirituality,Does Islam deny women the freedom to dress?
20141204,city.bhopal,'Prayer For Rain' director takes libel insurance
20141204,city.chennai,Haryana firm offers to help shift old Villupuram temple
20141204,city.chennai,Can't deny nod for Babri protest: HC
20141204,city.delhi,SIT gets two mths to probe church fire
20141204,city.lucknow,Classes in Ayodhya to spread 'ram naam' in N-E
20141204,city.lucknow,Oldest litigant in Babri Masjid case withdraws
20141204,city.nagpur,French diplomat garlands RSS founder's statue
20141204,entertainment.english.hollywood.news,Director Ridley Scott's 10 commandments for Exodus: Gods And Kings
20141204,india,Young; single Muslim males from India barred from visiting Iraq
20141204,nri.community,Sikh woman elected as council member in California
20141204,spirituality,Hinduism not just a way of life
20141204,unknown,Exodus: Gods and Kings
20141204,unknown,Young; single Indian Muslim men barred from Iraq
20141204,world.us,Sikh woman elected as council member in California
20141205,city.chandigarh,Release Sikh political prisoners: Sukhbir to Rajnath
20141205,city.delhi,SHOs to safeguard churches
20141205,city.guwahati,Nagaland churches appeal to PM to protect 'minorities'
20141205,city.lucknow,Now; guided tour of how temple is being readied
20141205,city.varanasi,Kashi's Muslim women back Ansari's 'free Ram Lalla' desire
20141205,city.varanasi,Muslim women back Ansari's 'free Ram Lalla' call
20141205,entertainment.english.hollywood.news,Ridley Scott gives the Red Sea parting a contemporary look in Exodus: Gods and Kings
20141205,home.specials.2014-assembly-elections.jammu-kashmir-news,Don't see CM issue from religious angle; BJP says
20141205,regional,60 Pak Hindus apply for Indian citizenship
20141206,city.ahmedabad,At this temple you offer foreign liquor
20141206,city.bhubaneswar,Russian sorry for taking Puri temple snaps
20141206,city.chandigarh,7 of religious group served spiked tea
20141206,city.hyderabad,Security stepped up in view of Babri anniversary
20141206,city.lucknow,Low-key Shaurya Diwas in Ayodhya on Babri anniversary
20141206,city.lucknow,A Muslim stitches cover for Ram lalla idol
20141206,city.lucknow,'It's time for Ayodhya to shun the negative memory'
20141206,city.lucknow,Temple town turns into a fortress
20141206,city.lucknow,Ayodhya leaves demolition behind
20141206,india,Opposition MPs sport black bands; NDA ministers hold 'mock' prayer meeting
20141206,india,Ayodhya fortified for Babri demolition anniversary
20141207,city.ahmedabad,Muslim residents meet mayor
20141207,city.allahabad,Babri Masjid demolition anniv passes off peacefully
20141207,city.chandigarh,Jatha urges people to remove Gurbani verses; religious symbols from vehicles
20141207,city.chennai,After HC order; Chennai Corporation demolishes illegal MGR temple that it wanted to protect
20141207,city.coimbatore,Protests galore to mark Babri Masjid demolition anniversary
20141207,city.delhi,Stone thrown at church in Jasola during evening mass
20141207,city.delhi,RSS secretaries at BJP district units
20141207,city.guwahati,Sahanur arrest bolsters Muslims' anti-jihadi stand
20141207,city.guwahati,RSS opens telemedicine unit in Imphal
20141207,city.hyderabad,Grand Iskcon temple to be 'capital' attraction
20141207,city.lucknow,Rajnath promises grand temple for adopted village
20141207,city.lucknow,Hindutva literature widens communal chasm
20141207,city.lucknow,Cinema fest that projects Ayodhya ethos
20141207,city.lucknow,BMAC to move SC to allow namaz at Babri site
20141207,city.trichy,BJP; RSS activists besiege taluk office
20141207,tv.news.hindi,Mohit Raina: Nobody wants to marry a God
20141208,city.chennai,After court order; corporation pulls down temple it wanted to save
20141208,city.mangaluru,'No construction on site of disputed Ayodhya structure'
20141208,city.mumbai,Visa curbs on single Muslim youths hailed
20141208,city.mumbai,'Exodus of Christians from Middle East will leave shrines as museums'
20141208,city.mysuru,Religious leaders to end meal row?
20141208,entertainment.english.hollywood.news,Exodus: Gods and Kings - Responses on Twitter
20141208,entertainment.hindi.bollywood.news,Bhopal: A Prayer for Rain - Responses on Twitter
20141208,india,Taj Mahal part of ancient temple; claims UP BJP chief
20141208,life-style.food.drinks-corner,Recipe: Shirley temple
20141208,tv.news.hindi,Imam Siddiqui is at it again!
20141208,unknown,Sagarika Ghose: Susegado Hindutva
20141208,unknown,Not in the name of religion!
20141209,city.agra,RSS 're-converts' 200 Agra Muslims; says more in line
20141209,city.allahabad,Muslim family preserves the ancient art form
20141209,city.goa,'Even God can't change my mind to contest Panaji seat'
20141209,city.goa,Bicholim temple committee gets notice
20141209,city.hyderabad,Wakf board stops mosque demolition
20141209,city.kolkata,'Sahibzaades' leave Sikh community in tears
20141209,city.lucknow,Rajnath; MSY call up Babri litigant Hashim Ansari
20141209,city.lucknow,UP to ensure 24X7 power to nine religious places
20141209,city.lucknow,Rajnath; Mulayam call up Babri litigant Hashim Ansari
20141209,entertainment.tamil.movies.news,God's worst punishment for Rajinikanth
20141209,india,Wary of anti-Hindu tag; Congress mum on Sushma's Gita remark
20141209,india,Lok Sabha members express concern over church attacks; Govt assures thorough probe
20141209,world.middle-east,British 'Vicar of Baghdad' claims ISIS beheaded four children for refusing to convert to Islam
20141210,city.goa,Church heritage leaves islanders in awe
20141210,city.goa,'Vedas; science will boost agri results'
20141210,city.ludhiana,Shiv Sena workers storm church land; hurt guard
20141210,entertainment.english.hollywood.news,Christian Bale explains his George Clooney jibe
20141210,india,Muslim religious leaders urge ulemas; imams to engage with Modi
20141210,india,Lankan President worships at Lord Venkateswara temple
20141210,india,Opposition corner govt over alleged religious conversion in Agra
20141210,spirituality,Unusual Hindu temples and their mysterious powers!
20141210,unknown,Sagarika Ghose: Given its youth mandate; the BJP-Sangh must overcome its problem with modernity
20141211,city.chandigarh,Hindus in Pak protest forced conversion of minor girls
20141211,city.lucknow,Sangh Parivar plans to 'unite' Hindus with sammelans
20141211,city.mumbai,28 donation boxes found in home of Raigad temple thieves
20141211,city.trichy,Three Trichy temple elephants leave for rejuvenation camp
20141211,india,Cabinet approves compensation for 1984 anti-Sikh riots victims
20141211,india,'Neither Hindu nor Muslim'; Agra's 'converts' trapped in limbo
20141211,spirituality,Mysterious Hindu temples and their secrets!
20141211,tv.news.english,Kim Kardashian blames God for humungous 50 pound weight gain during pregnancy
20141211,unknown,The right to convert is a religious freedom and applies to all religions
20141212,city.chandigarh,Alert sounded; security of temples being reviewed
20141212,city.chandigarh,AISSF slams SAD; SGPC for failing to release Sikh convicts
20141212,city.chandigarh,AISSF slams SAD; SGPC for failing to release Sikh convicts
20141212,city.delhi,No church for Christmas
20141212,city.lucknow,Guv calls for Ram temple construction again
20141212,city.varanasi,Two killed; one injured in clash near Vindhyachal Temple
20141212,india,RSS body seeks donations to fund Christmas 'conversions' in Aligarh
20141212,india,UP guv calls for Ram temple construction again
20141212,india,Ram temple should be built at site of Babri Masjid: Ram Naik
20141213,city.goa,RSS chief Mohan Bhagwat to attend convention in Goa
20141213,city.hyderabad,Telangana's temple town plan runs into roadblock
20141213,city.patna,Sushil Modi assails Bihar govt for delay in temple cleaning report
20141213,india,Kullu temple heist: 3 youths questioned
20141213,india,Three RSS sympathizers likely to bag coveted HRD honour
20141213,tech.tech-news,Technology is my only religion: Vinod Khosla
20141214,city.delhi,Pakistani Hindus' quest for refuge faces test of winter
20141214,city.goa,Work; study; prayer; family time
20141214,city.goa,BJP polarizing country on religious lines'
20141214,city.goa,Hindu groups for ban on liquor at religious sites on December 31
20141214,city.guwahati,Mohibur is responsible for inciting violence between Bengali-speaking Muslims and Bodos in Assam: CBI
20141214,city.hyderabad,'Religious laws made to combat situations; confront problems'
20141214,city.jaipur,Four rare statues stolen from Jain temple in Ajmer
20141214,city.kanpur,Church organises pre-Christmas bash
20141214,city.meerut,Muslim woman claims she was raped; forcibly converted
20141214,city.mumbai,'Forced' conversion irks Muslim groups
20141214,city.mumbai,Aim of Islam is not to Islamise states: Scholar
20141214,city.raipur,39 Christians re-converted to Hinduism in Bastar: BJP MP
20141214,city.trichy,Locals oppose move to demolish temple
20141214,city.vadodara,Spreading fragrance of Urdu among Hindus
20141214,home.sunday-times.deep-focus,Migration new mantra for Indian priests
20141214,india,'50 Ayodhya families ready to convert'
20141214,india,UP governor Ram Naik is 'like Ayodhya temple priest': Azam Khan
20141214,tv.news.hindi,Imam Siddique asks for 1 crore to enter Bigg Boss again
20141215,city.guwahati,Muslim leaders condemn jihadi slur on community
20141215,city.lucknow,Muslim body slams 'forced conversions' by saffron outfits
20141215,city.lucknow,MIM; RSS stoking communal passion in UP: Intel
20141215,city.madurai,Meenakshi Amman temple to get back 1.5 acres after 45 years
20141215,city.nagpur,'Move unfair on Christian students; wrongly timed'
20141215,entertainment.tamil.movies.news,Vikram beats Christian Bale in one movie
20141215,india,Share of Muslims show decline in public services
20141215,spirituality,My relationship with God is mine alone
20141215,tech.tech-news,Google to again appeal 'Innocence of Muslims' ban
20141216,city.bengaluru,A priest who has cured 468 little hearts
20141216,city.bengaluru,Bengaluru priest who healed 468 hearts
20141216,city.kochi,Temporary truce in Jacobite Church
20141216,city.lucknow,Christians urge CM to stop Aligarh conversion prog
20141216,city.varanasi,Months after turning Christian; 27 Hindus face social boycott
20141216,spirituality,Shocking: Advanced medical practices of ancient Hindu Saints
20141216,world.europe,15;000 join anti-Islam protest in eastern Germany
20141217,business.international-business,E-ventures target global Muslim consumer market
20141217,city.chandigarh,Dera Beas head pays obeisance at Golden Temple
20141217,city.guwahati,Students say it hurts religious sentiments of people
20141217,city.lucknow,3-day Christmas celebrations at Cathedral church from Dec 24
20141217,city.lucknow,Grant for bhajan; Ram katha facility in Ayodhya
20141217,city.mangaluru,'Political; religious clout affects anti-hoarding drive'
20141217,city.ranchi,Dumka's temple village sinks into backwardness
20141217,entertainment.english.hollywood.news,Freida Pinto makes fleeting appearance in first trailer of a Christian Bale-starrer
20141217,entertainment.kannada.movies.news,Atheism is the religion for these filmi folk
20141217,spirituality,Advanced medical practices of ancient Hindu Saints
20141217,unknown,The beauty of Islam: Do you see it?
20141217,unknown,What Does Islam say about terrorism?
20141217,world.uk,Church of England to name first woman bishop: Press
20141217,world.us,Now Uber in controversy over 'God View' tool
20141218,city.bengaluru,2000 church blasts case: Death for 7 convicts commuted
20141218,city.chandigarh,Temple theft: Cops release CCTV footage of suspects
20141218,city.jaipur,Dargah panel asks Muslim bodies to oppose Taliban
20141218,city.kochi,A Syrian Christian saga with a twist in the tale
20141218,city.mumbai,RSS chief at Raj Bhavan for luncheon
20141218,entertainment.hindi.bollywood.news,Peshawar tragedy: Only prayer and thoughts with those little ones says Amitabh Bachchan
